L4_SRC_PORT,L4_DST_PORT,PROTOCOL,L7_PROTO,IN_BYTES,IN_PKTS,OUT_BYTES,OUT_PKTS,TCP_FLAGS,CLIENT_TCP_FLAGS,SERVER_TCP_FLAGS,FLOW_DURATION_MILLISECONDS,DURATION_IN,DURATION_OUT,MIN_TTL,MAX_TTL,LONGEST_FLOW_PKT,SHORTEST_FLOW_PKT,MIN_IP_PKT_LEN,MAX_IP_PKT_LEN,SRC_TO_DST_SECOND_BYTES,DST_TO_SRC_SECOND_BYTES,RETRANSMITTED_IN_BYTES,RETRANSMITTED_IN_PKTS,RETRANSMITTED_OUT_BYTES,RETRANSMITTED_OUT_PKTS,SRC_TO_DST_AVG_THROUGHPUT,DST_TO_SRC_AVG_THROUGHPUT,NUM_PKTS_UP_TO_128_BYTES,NUM_PKTS_128_TO_256_BYTES,NUM_PKTS_256_TO_512_BYTES,NUM_PKTS_512_TO_1024_BYTES,NUM_PKTS_1024_TO_1514_BYTES,TCP_WIN_MAX_IN,TCP_WIN_MAX_OUT,ICMP_TYPE,ICMP_IPV4_TYPE,DNS_QUERY_ID,DNS_QUERY_TYPE,DNS_TTL_ANSWER,FTP_COMMAND_RET_CODE,Label,Attack
63290,3389,6,0.0,1364,8,1721,7,222,222,26,0,0,0,99,99,1189,40,40,1189,1364.0,1721.0,0,0,0,0,10912000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0,0,Benign
52805,53,17,5.119,62,1,107,1,0,0,0,0,0,0,128,128,107,62,62,107,124.0,214.0,0,0,0,0,992000,1280000,4,0,0,0,0,0,0,0,0,30298,1,60,0,0,Benign
63435,53,17,5.119,73,1,89,1,0,0,0,0,0,0,0,0,89,73,73,89,73.0,89.0,0,0,0,0,584000,712000,2,0,0,0,0,0,0,0,0,35672,1,48,0,0,Benign
13767,3389,6,0.0,1973,14,895,11,223,219,94,4294952,0,15,101,101,722,40,40,722,1973.0,895.0,0,0,91,1,15784000,440000,21,1,2,1,0,8192,64000,0,0,0,0,0,0,0,Benign
53213,443,6,0.0,1742,9,1052,10,219,219,27,0,0,0,128,128,842,40,40,842,1742.0,1052.0,0,0,0,0,13936000,8416000,15,1,1,2,0,8192,14600,0,0,0,0,0,0,0,Benign
36207,222,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,Benign
58025,445,6,0.0,494,5,338,4,30,26,30,0,0,0,101,101,171,40,40,171,494.0,338.0,0,0,0,0,3952000,2704000,6,3,0,0,0,65340,65340,0,0,0,0,0,0,0,Benign
51605,80,6,7.0,724,7,2076,7,219,219,27,0,0,0,128,128,1500,40,40,1500,724.0,2076.0,41,1,0,0,5792000,16608000,11,0,2,0,1,8192,29200,10496,41,0,0,0,0,0,Benign
51930,53,17,0.0,58,1,160,1,0,0,0,0,0,0,0,0,160,58,58,160,58.0,160.0,0,0,0,0,464000,1280000,1,1,0,0,0,0,0,0,0,7894,1,60,0,0,Benign
51677,53,17,0.0,59,1,106,1,0,0,0,0,0,0,0,0,106,59,59,106,59.0,106.0,0,0,0,0,472000,848000,2,0,0,0,0,0,0,0,0,57238,1,60,0,0,Benign
60210,3389,6,0.0,1476,8,1873,7,30,30,26,0,0,0,102,102,1213,40,40,1213,1476.0,1873.0,0,0,0,0,11808000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
58517,53,17,0.0,144,2,176,2,0,0,0,0,0,0,128,128,88,72,72,88,144.0,176.0,0,0,0,0,1152000,1408000,4,0,0,0,0,0,0,0,0,4331,1,60,0,0,Benign
58184,53,17,5.178,93,1,125,1,0,0,0,0,0,0,0,0,125,93,93,125,93.0,125.0,0,0,0,0,744000,1000000,2,0,0,0,0,0,0,0,0,29670,1,9,0,0,Benign
51860,53,17,0.0,72,1,128,1,0,0,0,0,0,0,0,0,128,72,72,128,72.0,128.0,0,0,0,0,576000,1024000,2,0,0,0,0,0,0,0,0,43117,28,16,0,0,Benign
52707,443,6,0.0,2138,8,1115,8,219,219,27,0,0,0,128,128,1278,40,40,1278,2138.0,1115.0,0,0,0,0,17104000,8920000,12,1,0,2,1,8192,29200,0,0,0,0,0,0,0,Benign
30601,3389,6,0.0,1992,15,844,11,223,219,94,0,0,0,101,101,716,40,40,716,1992.0,844.0,0,0,0,0,15936000,6752000,22,1,2,1,0,8192,64000,0,0,0,0,0,0,0,Benign
54150,5355,17,0.0,122,2,0,0,0,0,0,0,0,0,1,1,61,61,0,61,122.0,0.0,0,0,0,0,976000,0,2,0,0,0,0,0,0,0,0,12749,255,0,0,0,Benign
58342,53,17,5.178,104,1,186,1,0,0,0,0,0,0,0,0,186,104,104,186,104.0,186.0,0,0,0,0,832000,1488000,1,1,0,0,0,0,0,0,0,51758,28,24,0,0,Benign
56727,53,17,0.0,73,1,191,1,0,0,0,0,0,0,128,128,191,73,73,191,146.0,382.0,0,0,0,0,1168000,2288000,2,2,0,0,0,0,0,0,0,41333,1,59,0,0,Benign
49702,53,17,0.0,59,1,123,1,0,0,0,0,0,0,0,0,123,59,59,123,59.0,123.0,0,0,0,0,472000,984000,2,0,0,0,0,0,0,0,0,40724,1,37,0,0,Benign
55055,53,17,0.0,64,1,132,1,0,0,0,0,0,0,0,0,132,64,64,132,64.0,132.0,0,0,0,0,512000,1056000,1,1,0,0,0,0,0,0,0,11409,28,60,0,0,Benign
50059,443,6,91.178,1408,17,4475,14,27,27,27,0,0,0,128,128,1500,40,40,1500,1408.0,4475.0,0,0,0,0,11264000,35800000,24,3,1,1,2,8192,29200,0,0,0,0,0,0,0,Benign
50692,443,6,91.22,923,10,5345,11,223,223,27,0,0,0,128,128,1500,40,40,1500,923.0,5345.0,0,0,0,0,7384000,42760000,13,4,1,0,3,8192,29200,0,0,0,0,0,0,0,Benign
50848,53,17,0.0,56,1,117,1,0,0,0,0,0,0,0,0,117,56,56,117,56.0,117.0,0,0,0,0,448000,936000,2,0,0,0,0,0,0,0,0,48647,1,60,0,0,Benign
58360,53,17,0.0,68,1,167,1,0,0,0,0,0,0,0,0,167,68,68,167,68.0,167.0,0,0,0,0,544000,1336000,1,1,0,0,0,0,0,0,0,25061,1,19,0,0,Benign
50245,443,6,0.0,1323,8,4962,9,30,26,30,0,0,0,128,128,1453,40,40,1453,1323.0,4962.0,41,1,0,0,10584000,39696000,9,2,3,0,3,8192,8192,10496,41,0,0,0,0,0,Benign
11048,3389,6,0.0,2060,15,2259,13,223,219,94,4294952,0,15,100,100,1215,40,40,1215,2060.0,2259.0,0,0,0,0,16480000,1128000,20,5,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
61473,53,17,5.126,60,1,76,1,0,0,0,0,0,0,0,0,76,60,60,76,60.0,76.0,0,0,0,0,480000,608000,2,0,0,0,0,0,0,0,0,38059,1,60,0,0,Benign
49473,53,17,5.126,63,1,115,1,0,0,0,0,0,0,128,128,115,63,63,115,126.0,230.0,0,0,0,0,1008000,1376000,4,0,0,0,0,0,0,0,0,12138,1,60,0,0,Benign
51775,53,17,0.0,80,1,112,1,0,0,0,0,0,0,0,0,112,80,80,112,80.0,112.0,0,0,0,0,640000,896000,2,0,0,0,0,0,0,0,0,35739,1,60,0,0,Benign
54352,53,17,0.0,60,1,117,1,0,0,0,0,0,0,0,0,117,60,60,117,60.0,117.0,0,0,0,0,480000,936000,2,0,0,0,0,0,0,0,0,26710,1,60,0,0,Benign
51931,3389,6,0.0,1560,10,1873,7,30,30,26,0,0,0,107,107,1213,40,40,1213,1560.0,1873.0,0,0,0,0,12480000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
60339,3389,6,0.0,1364,8,1721,7,222,222,26,0,0,0,99,99,1189,40,40,1189,1364.0,1721.0,0,0,0,0,10912000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0,0,Benign
60746,53,17,5.126,79,1,107,1,0,0,0,0,0,0,0,0,107,79,79,107,79.0,107.0,0,0,0,0,632000,856000,2,0,0,0,0,0,0,0,0,14810,28,52,0,0,Benign
51734,53,17,5.24,75,1,203,1,0,0,0,0,0,0,0,0,203,75,75,203,75.0,203.0,0,0,0,0,600000,1624000,1,1,0,0,0,0,0,0,0,46777,1,60,0,0,Benign
52611,3389,6,0.0,1384,8,1721,7,222,222,26,0,0,0,107,107,1189,40,40,1189,1384.0,1721.0,0,0,0,0,11072000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0,0,Benign
61693,53,17,0.0,61,1,125,1,0,0,0,0,0,0,0,0,125,61,61,125,61.0,125.0,0,0,0,0,488000,1000000,2,0,0,0,0,0,0,0,0,62110,1,60,0,0,Benign
51059,53,17,5.147,72,1,252,1,0,0,0,0,0,0,0,0,252,72,72,252,72.0,252.0,0,0,0,0,576000,2016000,1,1,0,0,0,0,0,0,0,26914,1,60,0,0,Benign
56124,3389,6,0.0,1384,8,1721,7,30,30,26,0,0,0,101,101,1189,40,40,1189,1384.0,1721.0,0,0,0,0,11072000,13768000,10,3,0,1,1,8192,64000,0,0,0,0,0,0,0,Benign
52221,53,17,0.0,64,1,80,1,0,0,0,0,0,0,0,0,80,64,64,80,64.0,80.0,0,0,0,0,512000,640000,2,0,0,0,0,0,0,0,0,64549,1,60,0,0,Benign
52317,53,17,0.0,74,1,202,1,0,0,0,0,0,0,0,0,202,74,74,202,74.0,202.0,0,0,0,0,592000,1616000,1,1,0,0,0,0,0,0,0,29069,1,44,0,0,Benign
56427,53,17,5.24,75,1,156,1,0,0,0,0,0,0,0,0,156,75,75,156,75.0,156.0,0,0,0,0,600000,1248000,1,1,0,0,0,0,0,0,0,48258,28,60,0,0,Benign
53970,443,6,0.0,915,9,3939,9,223,223,27,0,0,0,128,128,1500,40,40,1500,915.0,3939.0,0,0,0,0,7320000,31512000,11,3,2,0,2,8192,29200,0,0,0,0,0,0,0,Benign
58482,53,17,0.0,67,1,99,1,0,0,0,0,0,0,0,0,99,67,67,99,67.0,99.0,0,0,0,0,536000,792000,2,0,0,0,0,0,0,0,0,2621,1,60,0,0,Benign
64060,53,17,0.0,61,1,141,1,0,0,0,0,0,0,0,0,141,61,61,141,61.0,141.0,0,0,0,0,488000,1128000,1,1,0,0,0,0,0,0,0,64478,1,47,0,0,Benign
53486,443,6,91.178,1444,14,6215,15,219,219,27,0,0,0,128,128,1500,40,40,1500,1444.0,6215.0,205,5,0,0,11552000,49720000,21,2,1,1,4,8192,26883,52480,205,0,0,0,0,0,Benign
56566,53,17,0.0,70,1,183,1,0,0,0,0,0,0,0,0,183,70,70,183,70.0,183.0,0,0,0,0,560000,1464000,1,1,0,0,0,0,0,0,0,54687,1,48,0,0,Benign
58246,53,17,5.233,65,1,120,1,0,0,0,0,0,0,128,128,120,65,65,120,130.0,120.0,0,0,0,0,1040000,960000,3,0,0,0,0,0,0,0,0,25490,1,60,0,0,Benign
53179,443,6,91.0,152,3,0,0,194,194,0,0,0,0,128,128,52,48,0,52,152.0,0.0,0,0,0,0,1216000,0,3,0,0,0,0,8192,0,0,0,0,0,0,0,0,Benign
63861,53,17,0.0,80,1,112,1,0,0,0,0,0,0,128,128,112,80,80,112,160.0,224.0,0,0,0,0,1280000,1344000,4,0,0,0,0,0,0,0,0,24944,1,60,0,0,Benign
62971,3389,6,0.0,1556,10,1873,7,30,30,26,0,0,0,100,100,1213,40,40,1213,1556.0,1873.0,0,0,0,0,12448000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
51995,443,6,0.0,891,7,435,6,31,31,27,0,0,0,128,128,557,40,40,557,891.0,435.0,0,0,0,0,7128000,3480000,11,1,0,1,0,8192,29200,0,0,0,0,0,0,0,Benign
31266,3389,6,0.0,1584,11,1873,7,222,222,26,0,0,0,102,102,1213,40,40,1213,1584.0,1873.0,0,0,0,0,12672000,14984000,13,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
58560,445,6,41.0,132,3,132,3,23,19,22,0,0,0,103,103,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,8192,8192,0,0,0,0,0,0,0,Benign
50248,80,6,7.0,1139,17,1532,15,27,27,27,4294951,16,16,128,128,828,40,40,828,1139.0,1532.0,451,11,0,0,536000,720000,30,0,1,1,0,8192,65535,49920,195,0,0,0,0,0,Benign
51174,443,6,91.178,6163,26,9239,26,27,27,27,0,0,0,128,128,1500,40,40,1500,6163.0,9239.0,246,6,0,0,49304000,73912000,34,1,8,3,6,64240,52560,62976,246,0,0,0,0,0,Benign
50626,443,6,91.178,1885,19,9042,16,219,219,27,0,0,0,128,128,1500,40,40,1500,1885.0,9042.0,0,0,0,0,15080000,72336000,24,3,2,1,5,8192,29200,0,0,0,0,0,0,0,Benign
56796,53,17,0.0,62,1,78,1,0,0,0,0,0,0,0,0,78,62,62,78,62.0,78.0,0,0,0,0,496000,624000,2,0,0,0,0,0,0,0,0,50734,1,60,0,0,Benign
22681,3389,6,0.0,1958,14,764,9,223,219,94,0,0,0,101,101,720,40,40,720,1958.0,764.0,0,0,0,0,15664000,6112000,19,1,2,1,0,8192,64000,0,0,0,0,0,0,0,Benign
62629,5355,17,0.0,162,2,0,0,0,0,0,0,0,0,1,1,81,81,0,81,162.0,0.0,0,0,0,0,1296000,0,2,0,0,0,0,0,0,0,0,14809,255,0,0,0,Benign
64394,53,17,0.0,68,1,84,1,0,0,0,0,0,0,0,0,84,68,68,84,68.0,84.0,0,0,0,0,544000,672000,2,0,0,0,0,0,0,0,0,33574,1,20,0,0,Benign
54014,53,17,0.0,69,1,207,1,0,0,0,0,0,0,0,0,207,69,69,207,69.0,207.0,0,0,0,0,552000,1656000,1,1,0,0,0,0,0,0,0,20853,1,60,0,0,Benign
56701,3389,6,0.0,1480,8,1873,7,30,30,26,0,0,0,29,29,1213,40,40,1213,1480.0,1873.0,0,0,0,0,11840000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
49832,3389,6,0.0,1600,11,1873,7,222,222,26,0,0,0,108,108,1213,40,40,1213,1600.0,1873.0,0,0,0,0,12800000,14984000,13,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
52196,80,6,7.0,2636,30,31005,36,219,219,27,4294952,15,15,128,128,1500,40,40,1500,2636.0,31005.0,451,11,0,0,1312000,15496000,40,0,5,2,19,8192,29200,49920,195,0,0,0,0,0,Benign
53985,53,17,0.0,124,2,156,2,0,0,0,0,0,0,128,128,78,62,62,78,124.0,156.0,0,0,0,0,992000,1248000,4,0,0,0,0,0,0,0,0,31180,1,30,0,0,Benign
53707,445,6,0.0,656,7,874,7,31,27,30,0,0,0,102,102,449,40,40,449,656.0,874.0,0,0,0,0,5248000,6992000,10,3,1,0,0,16698,8192,0,0,0,0,0,0,0,Benign
64221,3389,6,0.0,1572,10,1972,8,222,222,26,0,0,0,102,102,1213,40,40,1213,1572.0,1972.0,125,1,99,1,12576000,15776000,13,2,1,1,1,8192,64000,32000,125,0,0,0,0,0,Benign
53193,80,6,7.0,1317,11,4418,11,219,219,27,0,0,0,128,128,1500,40,40,1500,1317.0,4418.0,123,3,0,0,10536000,35344000,16,0,2,2,2,8192,29200,31488,123,0,0,0,0,0,Benign
64356,53,17,0.0,70,1,86,1,0,0,0,0,0,0,0,0,86,70,70,86,70.0,86.0,0,0,0,0,560000,688000,2,0,0,0,0,0,0,0,0,17149,1,20,0,0,Benign
58699,3389,6,0.0,1480,8,1873,7,222,222,26,0,0,0,107,107,1213,40,40,1213,1480.0,1873.0,0,0,0,0,11840000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
50402,53,17,0.0,75,1,91,1,0,0,0,0,0,0,0,0,91,75,75,91,75.0,91.0,0,0,0,0,600000,728000,2,0,0,0,0,0,0,0,0,43058,1,38,0,0,Benign
62447,53,17,0.0,68,1,84,1,0,0,0,0,0,0,0,0,84,68,68,84,68.0,84.0,0,0,0,0,544000,672000,2,0,0,0,0,0,0,0,0,49486,1,60,0,0,Benign
64974,53,17,0.0,80,1,96,1,0,0,0,0,0,0,0,0,96,80,80,96,80.0,96.0,0,0,0,0,640000,768000,2,0,0,0,0,0,0,0,0,61663,1,9,0,0,Benign
51594,445,6,41.0,132,3,132,3,23,19,22,0,0,0,93,93,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,8192,8192,0,0,0,0,0,0,0,Benign
35028,3389,6,0.0,1585,9,2690,11,222,222,218,0,0,0,102,102,1213,40,40,1213,1585.0,2690.0,125,1,765,3,12680000,21520000,13,2,3,1,1,8192,64000,32000,125,0,0,0,0,0,Benign
57134,53,17,5.126,71,1,87,1,0,0,0,0,0,0,0,0,87,71,71,87,71.0,87.0,0,0,0,0,568000,696000,2,0,0,0,0,0,0,0,0,11783,1,57,0,0,Benign
7349,636,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,13211,0,0,0,0,0,0,0,0,Benign
60186,53,17,0.0,152,2,356,2,0,0,0,0,0,0,128,128,178,76,76,178,152.0,356.0,0,0,0,0,1216000,2848000,2,2,0,0,0,0,0,0,0,30147,1,30,0,0,Benign
25785,3389,6,0.0,1476,8,1873,7,222,222,90,0,0,0,101,101,1213,40,40,1213,1476.0,1873.0,0,0,0,0,11808000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
57718,53,17,5.126,79,1,107,1,0,0,0,0,0,0,128,128,107,79,79,107,158.0,214.0,0,0,0,0,1264000,1280000,4,0,0,0,0,0,0,0,0,3828,28,55,0,0,Benign
10013,445,6,0.0,585,5,344,4,30,26,30,0,0,0,99,99,180,40,40,180,585.0,344.0,0,0,0,0,4680000,2752000,5,4,0,0,0,16698,8192,0,0,0,0,0,0,0,Benign
61050,53,17,0.0,124,2,156,2,0,0,0,0,0,0,128,128,78,62,62,78,124.0,156.0,0,0,0,0,992000,1248000,4,0,0,0,0,0,0,0,0,40060,1,60,0,0,Benign
42797,3389,6,0.0,1480,8,1873,7,222,222,90,0,0,0,102,102,1213,40,40,1213,1480.0,1873.0,0,0,0,0,11840000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
61368,3389,6,0.0,1464,8,1873,7,30,30,26,0,0,0,107,107,1213,40,40,1213,1464.0,1873.0,0,0,0,0,11712000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
34684,9,6,0.0,44,1,0,0,2,2,0,0,0,0,0,0,44,44,0,44,44.0,0.0,0,0,0,0,352000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
57564,3389,6,0.0,1560,10,1873,7,222,222,90,0,0,0,108,108,1213,40,40,1213,1560.0,1873.0,0,0,0,0,12480000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
44459,3348,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,1024,0,0,0,0,0,0,0,0,Benign
55960,445,6,0.0,498,5,342,4,30,26,30,0,0,0,107,107,171,40,40,171,498.0,342.0,0,0,0,0,3984000,2736000,6,3,0,0,0,16591,8192,0,0,0,0,0,0,0,Benign
49933,443,6,91.178,2813,37,78535,59,222,222,26,0,0,0,128,128,1500,40,40,1500,2813.0,78535.0,0,0,0,0,22504000,628280000,36,4,3,2,51,8192,29200,0,0,0,0,0,0,0,Benign
50046,53,17,0.0,93,1,159,1,0,0,0,0,0,0,128,128,159,93,93,159,186.0,318.0,0,0,0,0,1488000,1904000,2,2,0,0,0,0,0,0,0,50132,28,59,0,0,Benign
58746,53,17,0.0,68,1,129,1,0,0,0,0,0,0,0,0,129,68,68,129,68.0,129.0,0,0,0,0,544000,1032000,1,1,0,0,0,0,0,0,0,26116,28,60,0,0,Benign
58205,53,17,5.178,106,1,170,1,0,0,0,0,0,0,0,0,170,106,106,170,106.0,170.0,0,0,0,0,848000,1360000,1,1,0,0,0,0,0,0,0,49540,1,60,0,0,Benign
53597,53,17,0.0,62,1,229,1,0,0,0,0,0,0,128,128,229,62,62,229,124.0,458.0,0,0,0,0,992000,2744000,2,2,0,0,0,0,0,0,0,46888,1,29,0,0,Benign
58574,53,17,5.126,70,1,130,1,0,0,0,0,0,0,0,0,130,70,70,130,70.0,130.0,0,0,0,0,560000,1040000,1,1,0,0,0,0,0,0,0,46310,1,60,0,0,Benign
49514,53,17,0.0,58,1,160,1,0,0,0,0,0,0,0,0,160,58,58,160,58.0,160.0,0,0,0,0,464000,1280000,1,1,0,0,0,0,0,0,0,14480,1,60,0,0,Benign
61241,3389,6,0.0,1456,8,1869,7,30,30,26,0,0,0,101,101,1213,40,40,1213,1456.0,1869.0,0,0,0,0,11648000,14952000,10,2,1,1,1,64240,64000,0,0,0,0,0,0,0,Benign
56185,53,17,0.0,67,1,195,1,0,0,0,0,0,0,0,0,195,67,67,195,67.0,195.0,0,0,0,0,536000,1560000,1,1,0,0,0,0,0,0,0,62119,1,60,0,0,Benign
62919,53,17,0.0,65,1,163,1,0,0,0,0,0,0,128,128,163,65,65,163,130.0,163.0,0,0,0,0,1040000,1304000,2,1,0,0,0,0,0,0,0,51431,1,60,0,0,Benign
60536,445,6,0.0,652,7,871,7,31,27,30,0,0,0,98,98,449,40,40,449,652.0,871.0,0,0,0,0,5216000,6968000,10,3,1,0,0,64240,64240,0,0,0,0,0,0,0,Benign
51114,443,6,0.0,1533,8,4341,9,30,26,30,4294951,16,16,128,128,1500,40,40,1500,1533.0,4341.0,41,1,0,0,720000,2040000,11,1,1,1,3,64240,5580,10496,41,0,0,0,0,0,Benign
34735,82,6,0.0,40,1,0,0,2,2,0,0,0,0,0,0,40,40,0,40,40.0,0.0,0,0,0,0,320000,0,1,0,0,0,0,65535,0,0,0,0,0,0,0,0,Benign
36290,445,6,0.0,641,6,510,4,30,30,26,0,0,0,96,106,185,40,40,185,641.0,510.0,0,0,0,0,5128000,4080000,5,5,0,0,0,16425,8192,0,0,0,0,0,0,0,Benign
64328,53,17,5.178,64,1,148,1,0,0,0,0,0,0,0,0,148,64,64,148,64.0,148.0,0,0,0,0,512000,1184000,1,1,0,0,0,0,0,0,0,8219,28,60,0,0,Benign
56827,3389,6,0.0,1560,10,1873,7,222,222,90,0,0,0,107,107,1213,40,40,1213,1560.0,1873.0,0,0,0,0,12480000,14984000,12,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
51403,445,6,41.0,132,3,132,3,23,19,22,0,0,0,99,99,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16425,8192,0,0,0,0,0,0,0,Benign
54868,53,17,0.0,86,1,183,1,0,0,0,0,0,0,0,0,183,86,86,183,86.0,183.0,0,0,0,0,688000,1464000,1,1,0,0,0,0,0,0,0,48262,1,60,0,0,Benign
52295,53,17,5.68,55,1,104,1,0,0,0,0,0,0,0,0,104,55,55,104,55.0,104.0,0,0,0,0,440000,832000,2,0,0,0,0,0,0,0,0,6006,1,60,0,0,Benign
50294,53,17,0.0,72,1,88,1,0,0,0,0,0,0,0,0,88,72,72,88,72.0,88.0,0,0,0,0,576000,704000,2,0,0,0,0,0,0,0,0,65294,1,30,0,0,Benign
51000,443,6,91.126,2535,29,21735,35,219,219,27,0,0,0,128,128,1470,40,40,1470,2535.0,21735.0,0,0,0,0,20280000,173880000,41,5,5,0,13,8192,42780,0,0,0,0,0,0,0,Benign
53928,53,17,0.0,66,1,82,1,0,0,0,0,0,0,0,0,82,66,66,82,66.0,82.0,0,0,0,0,528000,656000,2,0,0,0,0,0,0,0,0,28227,1,11,0,0,Benign
55435,53,17,0.0,120,2,198,2,0,0,0,0,0,0,128,128,99,60,60,99,120.0,198.0,0,0,0,0,960000,1584000,4,0,0,0,0,0,0,0,0,723,1,60,0,0,Benign
57344,53,17,0.0,71,1,87,1,0,0,0,0,0,0,128,128,87,71,71,87,142.0,174.0,0,0,0,0,1136000,1040000,4,0,0,0,0,0,0,0,0,8519,1,5,0,0,Benign
53722,53,17,0.0,79,1,95,1,0,0,0,0,0,0,0,0,95,79,79,95,79.0,95.0,0,0,0,0,632000,760000,2,0,0,0,0,0,0,0,0,7103,1,60,0,0,Benign
63298,445,6,41.0,132,3,132,3,23,19,22,0,0,0,103,103,52,40,40,52,132.0,132.0,0,0,0,0,1056000,1056000,6,0,0,0,0,16425,8192,0,0,0,0,0,0,0,Benign
52886,53,17,0.0,67,1,99,1,0,0,0,0,0,0,0,0,99,67,67,99,67.0,99.0,0,0,0,0,536000,792000,2,0,0,0,0,0,0,0,0,21911,1,16,0,0,Benign
56198,3389,6,0.0,1596,11,1869,7,30,30,26,0,0,0,106,106,1213,40,40,1213,1596.0,1869.0,0,0,0,0,12768000,14952000,13,2,1,1,1,64240,64000,0,0,0,0,0,0,0,Benign
59026,53,17,5.233,77,1,93,1,0,0,0,0,0,0,0,0,93,77,77,93,77.0,93.0,0,0,0,0,616000,744000,2,0,0,0,0,0,0,0,0,34209,1,60,0,0,Benign
58184,53,17,0.0,65,1,81,1,0,0,0,0,0,0,0,0,81,65,65,81,65.0,81.0,0,0,0,0,520000,648000,2,0,0,0,0,0,0,0,0,8079,1,60,0,0,Benign
54918,53,17,0.0,70,1,86,1,0,0,0,0,0,0,128,128,86,70,70,86,140.0,172.0,0,0,0,0,1120000,1032000,4,0,0,0,0,0,0,0,0,23316,1,15,0,0,Benign
51043,80,6,7.0,996,17,1128,15,219,219,27,0,0,0,128,128,424,40,40,424,996.0,1128.0,451,11,0,0,7968000,9024000,30,0,2,0,0,8192,29200,49920,195,0,0,0,0,0,Benign
57794,53,17,5.126,82,1,110,1,0,0,0,0,0,0,0,0,110,82,82,110,82.0,110.0,0,0,0,0,656000,880000,2,0,0,0,0,0,0,0,0,46745,28,60,0,0,Benign
51758,3389,6,0.0,1480,8,1873,7,222,222,90,0,0,0,103,103,1213,40,40,1213,1480.0,1873.0,0,0,0,0,11840000,14984000,10,2,1,1,1,8192,64000,0,0,0,0,0,0,0,Benign
50557,80,6,7.0,649,5,1072,5,219,219,27,0,0,0,128,128,900,40,40,900,649.0,1072.0,0,0,0,0,5192000,8576000,8,0,1,1,0,8192,14600,0,0,0,0,0,0,0,Benign
49169,80,6,7.0,80,2,40,1,17,17,17,0,0,0,128,128,40,40,40,40,80.0,40.0,0,0,0,0,640000,320000,3,0,0,0,0,255,946,0,0,0,0,0,0,0,Benign
45797,3389,6,0.0,1915,13,804,10,223,219,94,0,0,0,101,101,718,40,40,718,1915.0,804.0,0,0,0,0,15320000,6432000,19,1,2,1,0,8192,64000,0,0,0,0,0,0,0,Benign
49366,53,17,5.231,69,1,85,1,0,0,0,0,0,0,0,0,85,69,69,85,69.0,85.0,0,0,0,0,552000,680000,2,0,0,0,0,0,0,0,0,65464,1,20,0,0,Benign
62330,53,17,0.0,73,1,139,1,0,0,0,0,0,0,0,0,139,73,73,139,73.0,139.0,0,0,0,0,584000,1112000,1,1,0,0,0,0,0,0,0,23289,28,60,0,0,Benign
50193,53,17,0.0,116,2,116,2,0,0,0,0,0,0,128,128,58,58,58,58,116.0,116.0,0,0,0,0,928000,928000,4,0,0,0,0,0,0,0,0,29275,28,0,0,0,Benign
59754,53,17,0.0,78,1,206,1,0,0,0,0,0,0,0,0,206,78,78,206,78.0,206.0,0,0,0,0,624000,1648000,1,1,0,0,0,0,0,0,0,42210,1,21,0,0,Benign
63726,53,17,0.0,60,1,156,1,0,0,0,0,0,0,0,0,156,60,60,156,60.0,156.0,0,0,0,0,480000,1248000,1,1,0,0,0,0,0,0,0,65480,1,60,0,0,Benign
